Date,Open,High,Low,Close,Volume,Adj Close
2015-07-14,126.040001,126.370003,125.040001,125.610001,31768100,121.80105
2015-07-13,125.029999,125.760002,124.32,125.660004,41440500,121.849537
2015-07-10,121.940002,123.849998,121.209999,123.279999,61354500,119.541702
2015-07-09,123.849998,124.059998,119.220001,120.07,77821600,116.429042
2015-07-08,124.480003,124.639999,122.540001,122.57,60761600,118.853233
2015-07-07,125.889999,126.150002,123.769997,125.690002,46946800,121.878626
2015-07-06,124.940002,126.230003,124.849998,126.00,28060400,122.179223
2015-07-02,126.43,126.690002,125.769997,126.440002,27211000,122.605883
2015-07-01,126.900002,126.940002,125.989998,126.599998,30238800,122.761028
2015-06-30,125.57,126.120003,124.860001,125.43,44370700,121.626508
2015-06-29,125.459999,126.470001,124.480003,124.529999,49161400,120.753798
2015-06-26,127.669998,127.989998,126.510002,126.75,44066800,122.906481
2015-06-25,128.860001,129.199997,127.50,127.50,31938100,123.633738
2015-06-24,127.209999,129.800003,127.120003,128.110001,55280900,124.225241
2015-06-23,127.480003,127.610001,126.879997,127.029999,30268900,123.177989
2015-06-22,127.489998,128.059998,127.080002,127.610001,34039300,123.740403
2015-06-19,127.709999,127.82,126.400002,126.599998,54716900,122.761028
2015-06-18,127.230003,128.309998,127.220001,127.879997,35407200,124.002212
2015-06-17,127.720001,127.879997,126.739998,127.300003,32918100,123.439806
2015-06-16,127.029999,127.849998,126.370003,127.599998,31494100,123.730704
2015-06-15,126.099998,127.239998,125.709999,126.919998,43988900,123.071324
2015-06-12,128.190002,128.330002,127.110001,127.169998,36886200,123.313743
2015-06-11,129.179993,130.179993,128.479996,128.589996,35390900,124.690682
2015-06-10,127.919998,129.339996,127.849998,128.880005,39087300,124.971896
2015-06-09,126.699997,128.080002,125.620003,127.419998,56075400,123.556162
2015-06-08,128.899994,129.210007,126.830002,127.800003,52674800,123.924644
2015-06-05,129.50,129.690002,128.360001,128.649994,35626800,124.74886
2015-06-04,129.580002,130.580002,128.910004,129.360001,38450100,125.437337
2015-06-03,130.660004,130.940002,129.899994,130.119995,30889400,126.174285
2015-06-02,129.860001,130.660004,129.320007,129.960007,33667600,126.019148
2015-06-01,130.279999,131.389999,130.050003,130.539993,32112800,126.581548
2015-05-29,131.229996,131.449997,129.899994,130.279999,50884500,126.329437
2015-05-28,131.860001,131.949997,131.100006,131.779999,30733300,127.783952
2015-05-27,130.339996,132.259995,130.050003,132.039993,45833200,128.036062
2015-05-26,132.600006,132.910004,129.119995,129.619995,70697600,125.689447
2015-05-22,131.600006,132.970001,131.399994,132.539993,45596000,128.5209
2015-05-21,130.070007,131.630005,129.830002,131.389999,39730400,127.405778
2015-05-20,130.00,130.979996,129.339996,130.059998,36454900,126.116107
2015-05-19,130.690002,130.880005,129.639999,130.070007,44633200,126.125813
2015-05-18,128.380005,130.720001,128.360001,130.190002,50882900,126.24217
2015-05-15,129.070007,129.490005,128.210007,128.770004,38208000,124.865231
2015-05-14,127.410004,128.949997,127.160004,128.949997,45203500,125.039766
2015-05-13,126.150002,127.190002,125.870003,126.010002,34694200,122.188922
2015-05-12,125.599998,126.879997,124.82,125.870003,48160000,122.053168
2015-05-11,127.389999,127.559998,125.629997,126.32,42035800,122.489519
2015-05-08,126.68,127.620003,126.110001,127.620003,55550400,123.750102
2015-05-07,124.769997,126.080002,124.019997,125.260002,43940900,121.461665
2015-05-06,126.559998,126.75,123.360001,125.010002,72141000,120.71501
2015-05-05,128.149994,128.449997,125.779999,125.800003,49271400,121.477868
2015-05-04,129.50,130.570007,128.259995,128.699997,50988300,124.278227
2015-05-01,126.099998,130.130005,125.300003,128.949997,58512600,124.519637
2015-04-30,128.639999,128.639999,124.580002,125.150002,83195400,120.850199
2015-04-29,130.160004,131.589996,128.300003,128.639999,63386100,124.22029
2015-04-28,134.460007,134.539993,129.570007,130.559998,118924000,126.074323
2015-04-27,132.309998,133.130005,131.149994,132.649994,96954200,128.092513
2015-04-24,130.490005,130.630005,129.229996,130.279999,44525900,125.803944
2015-04-23,128.300003,130.419998,128.139999,129.669998,45770900,125.214901
2015-04-22,126.989998,128.869995,126.32,128.619995,37654500,124.200973
2015-04-21,128.100006,128.199997,126.669998,126.910004,32435100,122.549733
2015-04-20,125.57,128.119995,125.169998,127.599998,47054300,123.216021
2015-04-17,125.550003,126.139999,124.459999,124.75,51957000,120.463941
2015-04-16,126.279999,127.099998,126.110001,126.169998,28369000,121.835152
2015-04-15,126.410004,127.129997,126.010002,126.779999,28970400,122.424194
2015-04-14,127.00,127.290001,125.910004,126.300003,25524600,121.96069
2015-04-13,128.369995,128.570007,126.610001,126.849998,36365100,122.491789
2015-04-10,125.949997,127.209999,125.260002,127.099998,40188000,122.7332
2015-04-09,125.849998,126.580002,124.660004,126.559998,32484000,122.211752
2015-04-08,125.849998,126.400002,124.970001,125.599998,37329200,121.284735
2015-04-07,127.639999,128.119995,125.980003,126.010002,35012300,121.680653
2015-04-06,124.470001,127.510002,124.330002,127.349998,37194000,122.97461
2015-04-02,125.029999,125.559998,124.190002,125.32,32220100,121.014357
2015-04-01,124.82,125.120003,123.099998,124.25,40621400,119.981119
2015-03-31,126.089996,126.489998,124.360001,124.43,42090600,120.154935
2015-03-30,124.050003,126.400002,124.00,126.370003,47099700,122.028285
2015-03-27,124.57,124.699997,122.910004,123.25,39546200,119.015476
2015-03-26,122.760002,124.879997,122.599998,124.239998,47572900,119.971461
2015-03-25,126.540001,126.82,123.379997,123.379997,51655200,119.141007
2015-03-24,127.230003,128.039993,126.559998,126.690002,32842300,122.33729
2015-03-23,127.120003,127.849998,126.519997,127.209999,37709700,122.839421
2015-03-20,128.25,128.399994,125.160004,125.900002,68695100,121.574431
2015-03-19,128.75,129.25,127.400002,127.50,45809500,123.119458
2015-03-18,127.00,129.160004,126.370003,128.470001,65270900,124.056133
2015-03-17,125.900002,127.32,125.650002,127.040001,51023100,122.675263
2015-03-16,123.879997,124.949997,122.870003,124.949997,35874300,120.657066
2015-03-13,124.400002,125.400002,122.580002,123.589996,51827300,119.343791
2015-03-12,122.309998,124.900002,121.629997,124.449997,48362700,120.174245
2015-03-11,124.75,124.769997,122.110001,122.239998,68939000,118.040175
2015-03-10,126.410004,127.220001,123.800003,124.510002,68856600,120.232188
2015-03-09,127.959999,129.570007,125.059998,127.139999,88528500,122.771826
2015-03-06,128.399994,129.369995,126.260002,126.599998,72842100,122.250378
2015-03-05,128.580002,128.75,125.760002,126.410004,56517100,122.066911
2015-03-04,129.100006,129.559998,128.320007,128.539993,31666300,124.12372
2015-03-03,128.960007,129.520004,128.089996,129.360001,37816300,124.915554
2015-03-02,129.25,130.279999,128.300003,129.089996,48096700,124.654827
2015-02-27,130.00,130.570007,128.240005,128.460007,62014800,124.046482
2015-02-26,128.789993,130.869995,126.610001,130.419998,91287500,125.939133
2015-02-25,131.559998,131.600006,128.149994,128.789993,74711700,124.365131
2015-02-24,132.940002,133.600006,131.169998,132.169998,69228100,127.629008
2015-02-23,130.020004,133.00,129.660004,133.00,70974100,128.430494
2015-02-20,128.619995,129.50,128.050003,129.50,48948400,125.050744
2015-02-19,128.479996,129.029999,128.330002,128.449997,37362400,124.036816
2015-02-18,127.629997,128.779999,127.449997,128.720001,44891700,124.297544
2015-02-17,127.489998,128.880005,126.919998,127.830002,63152400,123.438122
2015-02-13,127.279999,127.279999,125.650002,127.080002,54272200,122.71389
2015-02-12,126.059998,127.480003,125.57,126.459999,74474500,122.115189
2015-02-11,122.769997,124.919998,122.50,124.879997,73561800,120.589471
2015-02-10,120.169998,122.150002,120.160004,122.019997,62008500,117.827732
2015-02-09,118.550003,119.839996,118.43,119.720001,38889800,115.606758
2015-02-06,120.019997,120.25,118.449997,118.93,43706600,114.8439
2015-02-05,120.019997,120.230003,119.25,119.940002,42246200,115.819201
2015-02-04,118.50,120.510002,118.309998,119.559998,70149700,114.998404
2015-02-03,118.50,119.089996,117.610001,118.650002,51915700,114.123128
2015-02-02,118.050003,119.169998,116.080002,118.629997,62739100,114.103887
2015-01-30,118.400002,120.00,116.849998,117.160004,83745500,112.689978
2015-01-29,116.32,119.190002,115.559998,118.900002,84436400,114.363589
2015-01-28,117.629997,118.120003,115.309998,115.309998,146477100,110.910555
2015-01-27,112.419998,112.480003,109.029999,109.139999,95568700,104.975962
2015-01-26,113.739998,114.360001,112.800003,113.099998,55615000,108.784875
2015-01-23,112.300003,113.75,111.529999,112.980003,46464800,108.669458
2015-01-22,110.260002,112.470001,109.720001,112.400002,53796400,108.111585
2015-01-21,108.949997,111.059998,108.269997,109.550003,48575900,105.370323
2015-01-20,107.839996,108.970001,106.50,108.720001,49899900,104.571988
2015-01-16,107.029999,107.580002,105.199997,105.989998,78513300,101.946143
2015-01-15,110.00,110.059998,106.660004,106.82,60014000,102.744478
2015-01-14,109.040001,110.489998,108.50,109.800003,48337000,105.610785
2015-01-13,111.43,112.800003,108.910004,110.220001,67091900,106.014759
2015-01-12,112.599998,112.629997,108.800003,109.25,49650800,105.081766
2015-01-09,112.669998,113.25,110.209999,112.010002,53699500,107.736465
2015-01-08,109.230003,112.150002,108.699997,111.889999,59364500,107.621041
2015-01-07,107.199997,108.199997,106.699997,107.75,40105900,103.638996
2015-01-06,106.540001,107.43,104.629997,106.260002,65797100,102.205846
2015-01-05,108.290001,108.650002,105.410004,106.25,64285500,102.196226
2015-01-02,111.389999,111.440002,107.349998,109.330002,53204600,105.158716
2014-12-31,112.82,113.129997,110.209999,110.379997,41403400,106.16865
2014-12-30,113.639999,113.919998,112.110001,112.519997,29881500,108.227002
2014-12-29,113.790001,114.769997,113.699997,113.910004,27598900,109.563976
2014-12-26,112.099998,114.519997,112.010002,113.989998,33721000,109.640918
2014-12-24,112.580002,112.709999,112.010002,112.010002,14479600,107.736465
2014-12-23,113.230003,113.330002,112.459999,112.540001,26028400,108.246243
2014-12-22,112.160004,113.489998,111.970001,112.940002,45167500,108.630983
2014-12-19,112.260002,113.239998,111.660004,111.779999,88429800,107.515237
2014-12-18,111.870003,112.650002,110.660004,112.650002,59006200,108.352047
2014-12-17,107.120003,109.839996,106.82,109.410004,53411800,105.235665
2014-12-16,106.370003,110.160004,106.260002,106.75,60790700,102.677149
2014-12-15,110.699997,111.599998,106.349998,108.230003,67218100,104.100685
2014-12-12,110.459999,111.870003,109.580002,109.730003,56028100,105.543456
2014-12-11,112.260002,113.800003,111.339996,111.620003,41401700,107.361346
2014-12-10,114.410004,114.849998,111.540001,111.949997,44565300,107.67875
2014-12-09,110.190002,114.300003,109.349998,114.120003,60208000,109.765963
2014-12-08,114.099998,114.650002,111.620003,112.400002,57664900,108.111585
2014-12-05,115.989998,116.080002,114.639999,115.00,38318900,110.612385
2014-12-04,115.769997,117.199997,115.290001,115.489998,42044500,111.083688
2014-12-03,115.75,116.349998,115.110001,115.93,43063400,111.506903
2014-12-02,113.50,115.75,112.75,114.629997,59348900,110.256499
2014-12-01,118.809998,119.25,111.269997,115.07,83814000,110.679714
2014-11-28,119.269997,119.400002,118.050003,118.93,24814400,114.392444
2014-11-26,117.940002,119.099998,117.830002,119.00,40768300,114.459773
2014-11-25,119.07,119.75,117.449997,117.599998,68840400,113.113186
2014-11-24,116.849998,118.769997,116.620003,118.629997,47450800,114.103887
2014-11-21,117.510002,117.57,116.029999,116.470001,57179300,112.026301
2014-11-20,114.910004,116.860001,114.849998,116.309998,43395500,111.872402
2014-11-19,115.440002,115.739998,113.800003,114.669998,41869200,110.294974
2014-11-18,113.940002,115.690002,113.889999,115.470001,44224000,111.064454
2014-11-17,114.269997,117.279999,113.300003,113.989998,46746700,109.640918
2014-11-14,113.150002,114.190002,111.209999,114.18,44063600,109.823671
2014-11-13,111.800003,113.449997,111.599998,112.82,59522900,108.515559
2014-11-12,109.379997,111.43,109.370003,111.25,46942400,107.00546
2014-11-11,108.699997,109.75,108.400002,109.699997,27442300,105.514594
2014-11-10,109.019997,109.330002,108.669998,108.830002,27195500,104.677792
2014-11-07,108.75,109.32,108.550003,109.010002,33691500,104.850925
2014-11-06,108.599998,108.790001,107.800003,108.699997,34968500,104.552747
2014-11-05,109.099998,109.300003,108.129997,108.860001,37435900,104.254575
2014-11-04,109.360001,109.489998,107.720001,108.599998,41574400,104.005573
2014-11-03,108.220001,110.300003,108.010002,109.400002,52282600,104.771731
2014-10-31,108.010002,108.040001,107.209999,108.00,44639300,103.430958
2014-10-30,106.959999,107.349998,105.900002,106.980003,40654800,102.454113
2014-10-29,106.650002,107.370003,106.360001,107.339996,52687900,102.798876
2014-10-28,105.400002,106.739998,105.349998,106.739998,48060900,102.224261
2014-10-27,104.849998,105.480003,104.699997,105.110001,34187700,100.663223
2014-10-24,105.18,105.489998,104.529999,105.220001,47053900,100.768569
2014-10-23,104.080002,105.050003,103.629997,104.830002,71074700,100.395069
2014-10-22,102.839996,104.110001,102.599998,102.989998,68263100,98.632909
2014-10-21,103.019997,103.019997,101.269997,102.470001,94623900,98.134911
2014-10-20,98.32,99.959999,98.220001,99.760002,77517300,95.539561
2014-10-17,97.50,99.00,96.809998,97.669998,68179700,93.537976
2014-10-16,95.550003,97.720001,95.410004,96.260002,72154500,92.187632
2014-10-15,97.970001,99.150002,95.18,97.540001,100933600,93.413479
2014-10-14,100.389999,100.519997,98.57,98.75,63688600,94.572288
2014-10-13,101.330002,101.779999,99.809998,99.809998,53583400,95.587441
2014-10-10,100.690002,102.029999,100.300003,100.730003,66331600,96.468525
2014-10-09,101.540001,102.379997,100.610001,101.019997,77376500,96.74625
2014-10-08,98.760002,101.110001,98.309998,100.800003,57404700,96.535564
2014-10-07,99.43,100.120003,98.730003,98.75,42094200,94.572288
2014-10-06,99.949997,100.650002,99.419998,99.620003,37051200,95.405484
2014-10-03,99.440002,100.209999,99.040001,99.620003,43469600,95.405484
2014-10-02,99.269997,100.220001,98.040001,99.900002,47757800,95.673637
2014-10-01,100.589996,100.690002,98.699997,99.18,51491300,94.984097
2014-09-30,100.809998,101.540001,100.529999,100.75,55264100,96.487676
2014-09-29,98.650002,100.440002,98.629997,100.110001,49766300,95.874752
2014-09-26,98.529999,100.75,98.400002,100.75,62370500,96.487676
2014-09-25,100.510002,100.709999,97.720001,97.870003,100092000,93.72952
2014-09-24,102.160004,102.849998,101.199997,101.75,60171800,97.44537
2014-09-23,100.599998,102.940002,100.540001,102.639999,63402200,98.297717
2014-09-22,101.800003,102.139999,100.580002,101.059998,52788400,96.784559
2014-09-19,102.290001,102.349998,100.50,100.959999,70902400,96.688791
2014-09-18,101.93,102.349998,101.559998,101.790001,37299400,97.483679
2014-09-17,101.269997,101.800003,100.589996,101.580002,60926500,97.282564
2014-09-16,99.800003,101.260002,98.889999,100.860001,66908100,96.593023
2014-09-15,102.809998,103.050003,101.440002,101.629997,61316500,97.330444
2014-09-12,101.209999,102.190002,101.080002,101.660004,62626100,97.359181
2014-09-11,100.410004,101.440002,99.620003,101.43,62353100,97.138908
2014-09-10,98.010002,101.110001,97.760002,101.00,100869600,96.727099
2014-09-09,99.080002,103.080002,96.139999,97.989998,189846300,93.844438
2014-09-08,99.300003,99.309998,98.050003,98.360001,46356700,94.198788
2014-09-05,98.800003,99.389999,98.309998,98.970001,58457000,94.782982
2014-09-04,98.849998,100.089996,97.790001,98.120003,85718000,93.968943
2014-09-03,103.099998,103.199997,98.580002,98.940002,125421000,94.754252
2014-09-02,103.059998,103.739998,102.720001,103.300003,53564000,98.929799
2014-08-29,102.860001,102.900002,102.199997,102.50,44595000,98.16364
2014-08-28,101.589996,102.779999,101.559998,102.25,68460000,97.924217
2014-08-27,101.019997,102.57,100.699997,102.129997,52369000,97.809291
2014-08-26,101.419998,101.50,100.860001,100.889999,33152000,96.621752
2014-08-25,101.790001,102.169998,101.279999,101.540001,40270000,97.244255
2014-08-22,100.290001,101.470001,100.190002,101.32,44184000,97.033561
2014-08-21,100.57,100.940002,100.110001,100.580002,33478000,96.32487
2014-08-20,100.440002,101.089996,99.949997,100.57,52699000,96.315291
2014-08-19,99.410004,100.68,99.32,100.529999,69399000,96.276982
2014-08-18,98.489998,99.370003,97.980003,99.160004,47572000,94.964946
2014-08-15,97.900002,98.190002,96.860001,97.980003,48951000,93.834867
2014-08-14,97.330002,97.57,96.800003,97.50,28116000,93.37517
2014-08-13,96.150002,97.239998,96.040001,97.239998,31916000,93.126168
2014-08-12,96.040001,96.879997,95.610001,95.970001,33795000,91.909899
2014-08-11,95.269997,96.080002,94.839996,95.989998,36585000,91.92905
2014-08-08,94.260002,94.82,93.279999,94.739998,41865000,90.731933
2014-08-07,94.93,95.949997,94.099998,94.480003,46711000,90.482937
